"","Participant","MoveNum","Condition","Item","Row","cleanedReachOut","Task"
"7739",36,45,"Observed",15,4,767,"Real Object"
"7740",36,46,"Observed",12,3,734,"Real Object"
"7741",36,47,"Observed",13,4,866,"Real Object"
"7742",36,48,"Observed",4,1,934,"Real Object"
"7743",36,49,"Observed",8,2,633,"Real Object"
"7744",36,50,"Observed",13,4,867,"Real Object"
"7745",36,51,"Observed",1,1,1033,"Real Object"
"7746",36,52,"Observed",4,1,800,"Real Object"
"7747",36,53,"Observed",10,3,767,"Real Object"
"7748",36,54,"Observed",16,4,667,"Real Object"
"7749",37,1,"Observed",3,1,NA,"Real Object"
"7750",37,2,"Observed",7,2,567,"Real Object"
"7751",37,3,"Observed",4,1,567,"Real Object"
"7752",37,4,"Observed",3,1,500,"Real Object"
"7753",37,5,"Observed",8,2,NA,"Real Object"
"7754",37,6,"Observed",12,3,633,"Real Object"
"7755",37,7,"Observed",11,3,900,"Real Object"
"7756",37,8,"Observed",10,3,1566,"Real Object"
"7757",37,9,"Observed",2,1,634,"Real Object"
"7758",37,10,"Observed",6,2,700,"Real Object"
"7759",37,11,"Observed",7,2,566,"Real Object"
"7760",37,12,"Observed",6,2,600,"Real Object"
"7761",37,13,"Observed",1,1,634,"Real Object"
"7762",37,14,"Observed",8,2,567,"Real Object"
"7763",37,15,"Observed",5,2,733,"Real Object"
"7764",37,16,"Observed",2,1,434,"Real Object"
"7765",37,17,"Observed",10,3,867,"Real Object"
"7766",37,18,"Observed",12,3,667,"Real Object"
"7767",37,19,"Observed",11,3,600,"Real Object"
"7768",37,20,"Observed",15,4,667,"Real Object"
"7769",37,21,"Observed",9,3,800,"Real Object"
"7770",37,22,"Observed",15,4,567,"Real Object"
"7771",37,23,"Observed",14,4,867,"Real Object"
"7772",37,24,"Observed",18,5,733,"Real Object"
"7773",37,25,"Observed",13,4,700,"Real Object"
"7774",37,26,"Observed",10,3,633,"Real Object"
"7775",37,27,"Observed",20,5,700,"Real Object"
"7776",37,28,"Observed",12,3,1500,"Real Object"
"7777",37,29,"Observed",11,3,500,"Real Object"
"7778",37,30,"Observed",20,5,700,"Real Object"
"7779",37,31,"Observed",18,5,733,"Real Object"
"7780",37,32,"Observed",14,4,600,"Real Object"
"7781",37,33,"Observed",19,5,634,"Real Object"
"7782",37,34,"Observed",18,5,600,"Real Object"
"7783",37,35,"Observed",17,5,733,"Real Object"
"7784",37,36,"Observed",12,3,400,"Real Object"
"7785",37,37,"Observed",21,6,900,"Real Object"
"7786",37,38,"Observed",22,6,700,"Real Object"
"7787",37,39,"Observed",23,6,633,"Real Object"
"7788",37,40,"Observed",14,4,500,"Real Object"
"7789",37,41,"Observed",24,6,1266,"Real Object"
"7790",37,42,"Observed",21,6,667,"Real Object"
"7791",37,43,"Observed",16,4,500,"Real Object"
"7792",37,44,"Observed",22,6,600,"Real Object"
"7793",68,1,"Observed",1,1,NA,"Real Object"
"7794",68,2,"Observed",2,1,400,"Real Object"
"7795",68,3,"Observed",3,1,266,"Real Object"
"7796",68,4,"Observed",1,1,266,"Real Object"
"7797",68,5,"Observed",5,2,566,"Real Object"
"7798",68,6,"Observed",2,1,600,"Real Object"
"7799",68,7,"Observed",4,1,334,"Real Object"
"7800",68,8,"Observed",6,2,NA,"Real Object"
"7801",68,9,"Observed",7,2,367,"Real Object"
"7802",68,10,"Observed",3,1,300,"Real Object"
"7803",68,11,"Observed",7,2,434,"Real Object"
"7804",68,12,"Observed",8,2,400,"Real Object"
"7805",68,13,"Observed",12,3,634,"Real Object"
"7806",68,14,"Observed",11,3,1134,"Real Object"
"7807",68,15,"Observed",10,3,267,"Real Object"
"7808",68,16,"Observed",9,3,466,"Real Object"
"7809",68,17,"Observed",13,4,500,"Real Object"
"7810",68,18,"Observed",14,4,200,"Real Object"
"7811",68,19,"Observed",15,4,1600,"Real Object"
"7812",68,20,"Observed",16,4,467,"Real Object"
"7813",68,21,"Observed",1,1,500,"Real Object"
"7814",68,22,"Observed",17,5,600,"Real Object"
"7815",68,23,"Observed",8,2,433,"Real Object"
"7816",68,24,"Observed",12,3,534,"Real Object"
"7817",68,25,"Observed",18,5,466,"Real Object"
"7818",68,26,"Observed",18,5,533,"Real Object"
"7819",68,27,"Observed",8,2,600,"Real Object"
"7820",68,28,"Observed",19,5,600,"Real Object"
"7821",68,29,"Observed",6,2,367,"Real Object"
"7822",68,30,"Observed",20,5,567,"Real Object"
"7823",68,31,"Observed",9,3,434,"Real Object"
"7824",68,32,"Observed",17,5,400,"Real Object"
"7825",68,33,"Observed",21,6,833,"Real Object"
"7826",68,34,"Observed",23,6,500,"Real Object"
"7827",68,35,"Observed",24,6,700,"Real Object"
"7828",68,36,"Observed",21,6,466,"Real Object"
"7829",68,37,"Observed",24,6,534,"Real Object"
"7830",68,38,"Observed",12,3,1100,"Real Object"
"7831",68,39,"Observed",13,4,400,"Real Object"
"7832",68,40,"Observed",9,3,800,"Real Object"
"7833",68,41,"Observed",12,3,534,"Real Object"
"7834",68,42,"Observed",20,5,567,"Real Object"
"7835",68,43,"Observed",22,6,500,"Real Object"
"7836",68,44,"Observed",23,6,567,"Real Object"
"7837",68,45,"Observed",13,4,433,"Real Object"
"7838",68,46,"Observed",20,5,567,"Real Object"
"7839",69,1,"Observed",4,1,NA,"Real Object"
"7840",69,2,"Observed",3,1,234,"Real Object"
"7841",69,3,"Observed",2,1,234,"Real Object"
"7842",69,4,"Observed",1,1,267,"Real Object"
"7843",69,5,"Observed",5,2,400,"Real Object"
"7844",69,6,"Observed",9,3,533,"Real Object"
"7845",69,7,"Observed",6,2,300,"Real Object"
"7846",69,8,"Observed",10,3,400,"Real Object"
"7847",69,9,"Observed",14,4,467,"Real Object"
"7848",69,10,"Observed",13,4,500,"Real Object"
"7849",69,11,"Observed",7,2,333,"Real Object"
"7850",69,12,"Observed",2,1,233,"Real Object"
"7851",69,13,"Observed",8,2,367,"Real Object"
"7852",69,14,"Observed",10,3,NA,"Real Object"
"7853",69,15,"Observed",12,3,433,"Real Object"
"7854",69,16,"Observed",14,4,933,"Real Object"
"7855",69,17,"Observed",11,3,400,"Real Object"
"7856",69,18,"Observed",16,4,467,"Real Object"
"7857",69,19,"Observed",3,1,234,"Real Object"
"7858",69,20,"Observed",16,4,467,"Real Object"
"7859",69,21,"Observed",20,5,500,"Real Object"
"7860",69,22,"Observed",9,3,467,"Real Object"
"7861",69,23,"Observed",19,5,467,"Real Object"
"7862",69,24,"Observed",9,3,433,"Real Object"
"7863",69,25,"Observed",18,5,567,"Real Object"
"7864",69,26,"Observed",20,5,400,"Real Object"
"7865",69,27,"Observed",24,6,500,"Real Object"
"7866",69,28,"Observed",15,4,367,"Real Object"
"7867",69,29,"Observed",23,6,466,"Real Object"
"7868",69,30,"Observed",1,1,300,"Real Object"
"7869",69,31,"Observed",22,6,400,"Real Object"
"7870",69,32,"Observed",11,3,367,"Real Object"
"7871",69,33,"Observed",24,6,400,"Real Object"
"7872",69,34,"Observed",11,3,333,"Real Object"
"7873",69,35,"Observed",21,6,500,"Real Object"
"7874",69,36,"Observed",4,1,267,"Real Object"
"7875",69,37,"Observed",13,4,467,"Real Object"
"7876",69,38,"Observed",15,4,NA,"Real Object"
"7877",69,39,"Observed",22,6,666,"Real Object"
"7878",69,40,"Observed",6,2,300,"Real Object"
"7879",69,41,"Observed",5,2,367,"Real Object"
"7880",69,42,"Observed",17,5,433,"Real Object"
"7881",70,1,"Observed",6,2,NA,"Real Object"
"7882",70,2,"Observed",11,3,533,"Real Object"
"7883",70,3,"Observed",10,3,767,"Real Object"
"7884",70,4,"Observed",16,4,667,"Real Object"
"7885",70,5,"Observed",19,5,767,"Real Object"
"7886",70,6,"Observed",6,2,433,"Real Object"
"7887",70,7,"Observed",20,5,600,"Real Object"
"7888",70,8,"Observed",14,4,2333,"Real Object"
"7889",70,9,"Observed",10,3,666,"Real Object"
"7890",70,10,"Observed",20,5,633,"Real Object"
"7891",70,11,"Observed",22,6,700,"Real Object"
"7892",70,12,"Observed",9,3,534,"Real Object"
"7893",70,13,"Observed",17,5,667,"Real Object"
"7894",70,14,"Observed",8,2,367,"Real Object"
"7895",70,15,"Observed",3,1,333,"Real Object"
"7896",70,16,"Observed",1,1,433,"Real Object"
"7897",70,17,"Observed",4,1,NA,"Real Object"
"7898",70,18,"Observed",3,1,266,"Real Object"
"7899",70,19,"Observed",7,2,900,"Real Object"
"7900",70,20,"Observed",14,4,NA,"Real Object"
"7901",70,21,"Observed",23,6,966,"Real Object"
"7902",70,22,"Observed",13,4,1033,"Real Object"
"7903",70,23,"Observed",24,6,800,"Real Object"
"7904",70,24,"Observed",22,6,966,"Real Object"
"7905",70,25,"Observed",21,6,867,"Real Object"
"7906",70,26,"Observed",3,1,833,"Real Object"
"7907",70,27,"Observed",16,4,767,"Real Object"
"7908",70,28,"Observed",12,3,533,"Real Object"
"7909",70,29,"Observed",1,1,567,"Real Object"
"7910",70,30,"Observed",5,2,700,"Real Object"
"7911",70,31,"Observed",9,3,NA,"Real Object"
"7912",70,32,"Observed",11,3,700,"Real Object"
"7913",70,33,"Observed",15,4,633,"Real Object"
"7914",70,34,"Observed",23,6,867,"Real Object"
"7915",70,35,"Observed",12,3,666,"Real Object"
"7916",70,36,"Observed",23,6,700,"Real Object"
"7917",70,37,"Observed",16,4,1167,"Real Object"
"7918",70,38,"Observed",11,3,833,"Real Object"
"7919",70,39,"Observed",15,4,733,"Real Object"
"7920",70,40,"Observed",16,4,600,"Real Object"
"7921",70,41,"Observed",11,3,533,"Real Object"
"7922",70,42,"Observed",1,1,533,"Real Object"
"7923",70,43,"Observed",2,1,467,"Real Object"
"7924",70,44,"Observed",5,2,1167,"Real Object"
"7925",70,45,"Observed",13,4,700,"Real Object"
"7926",70,46,"Observed",5,2,500,"Real Object"
"7927",70,47,"Observed",9,3,667,"Real Object"
"7928",70,48,"Observed",18,5,600,"Real Object"
"7929",70,49,"Observed",2,1,433,"Real Object"
"7930",70,50,"Observed",4,1,366,"Real Object"
"7931",71,1,"Observed",4,1,NA,"Real Object"
"7932",71,2,"Observed",3,1,367,"Real Object"
"7933",71,3,"Observed",2,1,500,"Real Object"
"7934",71,4,"Observed",6,2,566,"Real Object"
"7935",71,5,"Observed",3,1,334,"Real Object"
"7936",71,6,"Observed",6,2,500,"Real Object"
"7937",71,7,"Observed",4,1,933,"Real Object"
"7938",71,8,"Observed",7,2,433,"Real Object"
"7939",71,9,"Observed",8,2,500,"Real Object"
"7940",71,10,"Observed",12,3,800,"Real Object"
"7941",71,11,"Observed",10,3,667,"Real Object"
"7942",71,12,"Observed",9,3,1734,"Real Object"
"7943",71,13,"Observed",5,2,467,"Real Object"
"7944",71,14,"Observed",1,1,NA,"Real Object"
"7945",71,15,"Observed",8,2,433,"Real Object"
"7946",71,16,"Observed",7,2,NA,"Real Object"
"7947",71,17,"Observed",11,3,633,"Real Object"
"7948",71,18,"Observed",2,1,400,"Real Object"
"7949",71,19,"Observed",9,3,634,"Real Object"
"7950",71,21,"Observed",2,1,467,"Real Object"
"7951",71,22,"Observed",5,2,467,"Real Object"
"7952",71,23,"Observed",9,3,633,"Real Object"
"7953",71,24,"Observed",1,1,900,"Real Object"
"7954",71,25,"Observed",10,3,634,"Real Object"
"7955",71,26,"Observed",11,3,533,"Real Object"
"7956",71,27,"Observed",12,3,567,"Real Object"
"7957",71,28,"Observed",8,2,534,"Real Object"
"7958",71,29,"Observed",8,2,533,"Real Object"
"7959",71,30,"Observed",16,4,634,"Real Object"
"7960",71,31,"Observed",7,2,433,"Real Object"
"7961",71,32,"Observed",9,3,1633,"Real Object"
"7962",71,33,"Observed",5,2,700,"Real Object"
"7963",71,34,"Observed",10,3,567,"Real Object"
"7964",71,35,"Observed",2,1,300,"Real Object"
"7965",71,36,"Observed",4,1,433,"Real Object"
"7966",71,37,"Observed",7,2,NA,"Real Object"
"7967",71,38,"Observed",12,3,367,"Real Object"
"7968",71,39,"Observed",3,1,366,"Real Object"
"7969",71,40,"Observed",15,4,NA,"Real Object"
"7970",71,41,"Observed",5,2,800,"Real Object"
"7971",71,42,"Observed",1,1,467,"Real Object"
"7972",71,43,"Observed",12,3,567,"Real Object"
"7973",71,44,"Observed",14,4,666,"Real Object"
"7974",71,45,"Observed",10,3,1534,"Real Object"
"7975",71,46,"Observed",11,3,967,"Real Object"
"7976",71,47,"Observed",4,1,533,"Real Object"
"7977",71,48,"Observed",12,3,566,"Real Object"
"7978",71,49,"Observed",1,1,667,"Real Object"
"7979",71,50,"Observed",4,1,366,"Real Object"
"7980",71,51,"Observed",2,1,600,"Real Object"
"7981",71,52,"Observed",9,3,1533,"Real Object"
"7982",71,53,"Observed",10,3,633,"Real Object"
"7983",71,54,"Observed",12,3,500,"Real Object"
"7984",71,55,"Observed",14,4,700,"Real Object"
"7985",71,56,"Observed",13,4,700,"Real Object"
"7986",71,57,"Observed",15,4,866,"Real Object"
"7987",71,58,"Observed",11,3,NA,"Real Object"
"7988",71,59,"Observed",7,2,534,"Real Object"
"7989",71,60,"Observed",10,3,567,"Real Object"
"7990",71,61,"Observed",12,3,634,"Real Object"
"7991",71,62,"Observed",5,2,500,"Real Object"
"7992",71,63,"Observed",2,1,434,"Real Object"
"7993",71,64,"Observed",20,5,934,"Real Object"
"7994",71,65,"Observed",7,2,434,"Real Object"
"7995",71,66,"Observed",18,5,933,"Real Object"
"7996",71,67,"Observed",12,3,500,"Real Object"
"7997",71,68,"Observed",18,5,800,"Real Object"
"7998",71,69,"Observed",17,5,900,"Real Object"
"7999",71,70,"Observed",9,3,933,"Real Object"
"8000",71,71,"Observed",19,5,667,"Real Object"
"8001",71,72,"Observed",7,2,367,"Real Object"
"8002",71,73,"Observed",11,3,733,"Real Object"
"8003",71,74,"Observed",24,6,1066,"Real Object"
"8004",71,75,"Observed",9,3,800,"Real Object"
"8005",71,76,"Observed",15,4,966,"Real Object"
"8006",71,77,"Observed",5,2,467,"Real Object"
"8007",71,78,"Observed",24,6,767,"Real Object"
"8008",71,79,"Observed",23,6,900,"Real Object"
"8009",71,80,"Observed",10,3,667,"Real Object"
"8010",71,81,"Observed",11,3,567,"Real Object"
"8011",71,82,"Observed",21,6,1000,"Real Object"
"8012",71,83,"Observed",17,5,733,"Real Object"
"8013",71,84,"Observed",21,6,833,"Real Object"
"8014",71,85,"Observed",11,3,467,"Real Object"
"8015",71,86,"Observed",22,6,833,"Real Object"
"8016",72,1,"Observed",3,1,NA,"Real Object"
"8017",72,2,"Observed",6,2,467,"Real Object"
"8018",72,3,"Observed",2,1,267,"Real Object"
"8019",72,4,"Observed",8,2,334,"Real Object"
"8020",72,5,"Observed",3,1,267,"Real Object"
"8021",72,6,"Observed",8,2,367,"Real Object"
"8022",72,7,"Observed",4,1,434,"Real Object"
"8023",72,8,"Observed",12,3,533,"Real Object"
"8024",72,9,"Observed",10,3,467,"Real Object"
"8025",72,10,"Observed",6,2,400,"Real Object"
"8026",72,11,"Observed",1,1,333,"Real Object"
"8027",72,12,"Observed",5,2,433,"Real Object"
"8028",72,13,"Observed",12,3,400,"Real Object"
"8029",72,14,"Observed",5,2,500,"Real Object"
"8030",72,15,"Observed",11,3,467,"Real Object"
"8031",72,16,"Observed",9,3,600,"Real Object"
"8032",72,17,"Observed",15,4,500,"Real Object"
"8033",72,18,"Observed",9,3,500,"Real Object"
"8034",72,19,"Observed",16,4,634,"Real Object"
"8035",72,20,"Observed",1,1,367,"Real Object"
"8036",72,21,"Observed",14,4,534,"Real Object"
"8037",72,22,"Observed",2,1,300,"Real Object"
"8038",72,23,"Observed",7,2,466,"Real Object"
"8039",72,24,"Observed",13,4,600,"Real Object"
"8040",72,25,"Observed",4,1,334,"Real Object"
"8041",72,26,"Observed",14,4,633,"Real Object"
"8042",72,27,"Observed",19,5,600,"Real Object"
"8043",72,28,"Observed",20,5,NA,"Real Object"
"8044",72,29,"Observed",18,5,600,"Real Object"
"8045",72,30,"Observed",11,3,466,"Real Object"
"8046",72,31,"Observed",17,5,600,"Real Object"
"8047",72,32,"Observed",23,6,800,"Real Object"
"8048",72,33,"Observed",7,2,333,"Real Object"
"8049",72,34,"Observed",24,6,600,"Real Object"
"8050",72,35,"Observed",23,6,633,"Real Object"
"8051",72,36,"Observed",13,4,566,"Real Object"
"8052",72,37,"Observed",22,6,633,"Real Object"
"8053",72,38,"Observed",17,5,633,"Real Object"
"8054",72,39,"Observed",13,4,533,"Real Object"
"8055",72,40,"Observed",22,6,600,"Real Object"
"8056",72,41,"Observed",21,6,767,"Real Object"
"8057",72,42,"Observed",17,5,567,"Real Object"
"8058",72,43,"Observed",2,1,333,"Real Object"
"8059",72,44,"Observed",7,2,367,"Real Object"
"8060",72,45,"Observed",6,2,433,"Real Object"
"8061",72,46,"Observed",23,6,600,"Real Object"
"8062",72,47,"Observed",10,3,533,"Real Object"
"8063",72,48,"Observed",24,6,567,"Real Object"
"8064",73,1,"Observed",3,1,NA,"Real Object"
"8065",73,2,"Observed",4,1,434,"Real Object"
"8066",73,3,"Observed",2,1,367,"Real Object"
"8067",73,4,"Observed",1,1,500,"Real Object"
"8068",73,5,"Observed",5,2,534,"Real Object"
"8069",73,6,"Observed",6,2,634,"Real Object"
"8070",73,7,"Observed",10,3,NA,"Real Object"
"8071",73,8,"Observed",7,2,467,"Real Object"
"8072",73,9,"Observed",5,2,NA,"Real Object"
"8073",73,10,"Observed",11,3,633,"Real Object"
"8074",73,11,"Observed",12,3,766,"Real Object"
"8075",73,12,"Observed",5,2,467,"Real Object"
"8076",73,13,"Observed",12,3,600,"Real Object"
"8077",73,14,"Observed",9,3,1634,"Real Object"
"8078",73,15,"Observed",13,4,700,"Real Object"
"8079",73,16,"Observed",14,4,633,"Real Object"
"8080",73,17,"Observed",2,1,NA,"Real Object"
"8081",73,18,"Observed",11,3,533,"Real Object"
"8082",73,19,"Observed",10,3,567,"Real Object"
"8083",73,20,"Observed",7,2,433,"Real Object"
"8084",73,21,"Observed",2,1,300,"Real Object"
"8085",73,22,"Observed",15,4,600,"Real Object"
"8086",73,23,"Observed",9,3,1034,"Real Object"
"8087",73,24,"Observed",16,4,600,"Real Object"
"8088",73,25,"Observed",20,5,567,"Real Object"
"8089",73,26,"Observed",19,5,800,"Real Object"
"8090",73,27,"Observed",20,5,700,"Real Object"
"8091",73,28,"Observed",18,5,766,"Real Object"
"8092",73,29,"Observed",17,5,800,"Real Object"
"8093",73,30,"Observed",22,6,700,"Real Object"
"8094",73,31,"Observed",13,4,533,"Real Object"
"8095",73,32,"Observed",23,6,634,"Real Object"
"8096",73,33,"Observed",6,2,333,"Real Object"
"8097",73,34,"Observed",24,6,833,"Real Object"
"8098",73,35,"Observed",21,6,1000,"Real Object"
"8099",73,36,"Observed",17,5,533,"Real Object"
"8100",73,37,"Observed",21,6,700,"Real Object"
"8101",73,38,"Observed",11,3,1367,"Real Object"
"8102",73,39,"Observed",16,4,566,"Real Object"
"8103",73,40,"Observed",10,3,534,"Real Object"
"8104",73,41,"Observed",24,6,766,"Real Object"
"8105",73,42,"Observed",18,5,733,"Real Object"
"8106",73,43,"Observed",11,3,433,"Real Object"
"8107",73,44,"Observed",3,1,500,"Real Object"
"8108",73,45,"Observed",14,4,633,"Real Object"
"8109",73,46,"Observed",4,1,800,"Real Object"
"8110",73,47,"Observed",14,4,533,"Real Object"
"8111",73,48,"Observed",8,2,1433,"Real Object"
"8112",73,49,"Observed",1,1,400,"Real Object"
"8113",73,50,"Observed",16,4,667,"Real Object"
"8114",73,51,"Observed",1,1,467,"Real Object"
"8115",73,52,"Observed",3,1,400,"Real Object"
"8116",73,53,"Observed",8,2,567,"Real Object"
"8117",74,1,"Observed",2,1,NA,"Real Object"
"8118",74,2,"Observed",3,1,500,"Real Object"
"8119",74,3,"Observed",3,1,533,"Real Object"
"8120",74,4,"Observed",7,2,700,"Real Object"
"8121",74,5,"Observed",4,1,733,"Real Object"
"8122",74,6,"Observed",12,3,833,"Real Object"
"8123",74,7,"Observed",11,3,734,"Real Object"
"8124",74,8,"Observed",12,3,666,"Real Object"
"8125",74,9,"Observed",16,4,1033,"Real Object"
"8126",74,10,"Observed",15,4,1100,"Real Object"
"8127",74,11,"Observed",14,4,800,"Real Object"
"8128",74,12,"Observed",6,2,1333,"Real Object"
"8129",74,13,"Observed",2,1,633,"Real Object"
"8130",74,14,"Observed",13,4,800,"Real Object"
"8131",74,15,"Observed",1,1,733,"Real Object"
"8132",74,16,"Observed",15,4,933,"Real Object"
"8133",74,17,"Observed",9,3,767,"Real Object"
"8134",74,18,"Observed",20,5,1066,"Real Object"
"8135",74,19,"Observed",2,1,434,"Real Object"
"8136",74,20,"Observed",20,5,1566,"Real Object"
"8137",74,21,"Observed",6,2,767,"Real Object"
"8138",74,22,"Observed",19,5,867,"Real Object"
"8139",74,23,"Observed",5,2,633,"Real Object"
"8140",74,24,"Observed",18,5,1334,"Real Object"
"8141",74,25,"Observed",6,2,700,"Real Object"
"8142",74,26,"Observed",18,5,700,"Real Object"
"8143",74,27,"Observed",17,5,NA,"Real Object"
"8144",74,28,"Observed",13,4,1100,"Real Object"
"8145",74,29,"Observed",10,3,1133,"Real Object"
"8146",74,30,"Observed",16,4,1000,"Real Object"
"8147",74,31,"Observed",4,1,467,"Real Object"
"8148",74,32,"Observed",14,4,667,"Real Object"
"8149",74,33,"Observed",8,2,900,"Real Object"
"8150",74,34,"Observed",13,4,800,"Real Object"
"8151",74,35,"Observed",19,5,1933,"Real Object"
"8152",74,36,"Observed",24,6,1234,"Real Object"
"8153",74,37,"Observed",23,6,1066,"Real Object"
"8154",74,38,"Observed",9,3,1334,"Real Object"
"8155",74,39,"Observed",5,2,1134,"Real Object"
"8156",74,40,"Observed",23,6,934,"Real Object"
"8157",74,41,"Observed",9,3,800,"Real Object"
"8158",74,42,"Observed",17,5,800,"Real Object"
"8159",74,43,"Observed",22,6,1100,"Real Object"
"8160",74,44,"Observed",19,5,900,"Real Object"
"8161",74,45,"Observed",24,6,1100,"Real Object"
"8162",74,46,"Observed",21,6,1000,"Real Object"
"8163",75,1,"Observed",4,1,NA,"Real Object"
"8164",75,2,"Observed",3,1,434,"Real Object"
"8165",75,3,"Observed",2,1,334,"Real Object"
"8166",75,4,"Observed",1,1,467,"Real Object"
"8167",75,5,"Observed",4,1,400,"Real Object"
"8168",75,6,"Observed",1,1,434,"Real Object"
"8169",75,7,"Observed",8,2,534,"Real Object"
"8170",75,8,"Observed",7,2,1067,"Real Object"
"8171",75,9,"Observed",6,2,500,"Real Object"
"8172",75,10,"Observed",2,1,467,"Real Object"
"8173",75,11,"Observed",3,1,300,"Real Object"
"8174",75,12,"Observed",6,2,433,"Real Object"
"8175",75,13,"Observed",5,2,666,"Real Object"
"8176",75,14,"Observed",12,3,1600,"Real Object"
"8177",75,15,"Observed",11,3,533,"Real Object"
"8178",75,16,"Observed",10,3,600,"Real Object"
"8179",75,17,"Observed",9,3,967,"Real Object"
"8180",75,18,"Observed",16,4,633,"Real Object"
"8181",75,19,"Observed",15,4,733,"Real Object"
"8182",75,20,"Observed",14,4,700,"Real Object"
"8183",75,21,"Observed",13,4,800,"Real Object"
"8184",75,22,"Observed",14,4,700,"Real Object"
"8185",75,23,"Observed",20,5,733,"Real Object"
"8186",75,24,"Observed",2,1,634,"Real Object"
"8187",75,25,"Observed",19,5,666,"Real Object"
"8188",75,26,"Observed",18,5,800,"Real Object"
"8189",75,27,"Observed",17,5,933,"Real Object"
"8190",75,28,"Observed",24,6,1067,"Real Object"
"8191",75,29,"Observed",23,6,734,"Real Object"
"8192",75,30,"Observed",10,3,633,"Real Object"
"8193",75,31,"Observed",24,6,734,"Real Object"
"8194",75,32,"Observed",10,3,500,"Real Object"
"8195",75,33,"Observed",9,3,781,"Real Object"
"8196",75,34,"Observed",17,5,800,"Real Object"
"8197",75,35,"Observed",22,6,934,"Real Object"
"8198",75,36,"Observed",23,6,1100,"Real Object"
"8199",75,37,"Observed",21,6,1000,"Real Object"
"8200",75,38,"Observed",11,3,1533,"Real Object"
"8201",75,39,"Observed",12,3,600,"Real Object"
"8202",75,40,"Observed",23,6,NA,"Real Object"
"8203",75,41,"Observed",5,2,799,"Real Object"
"8204",75,42,"Observed",23,6,733,"Real Object"
"8205",75,43,"Observed",7,2,800,"Real Object"
"8206",75,44,"Observed",22,6,900,"Real Object"
"8207",75,45,"Observed",8,2,434,"Real Object"
"8208",75,46,"Observed",17,5,1234,"Real Object"
"8209",75,47,"Observed",16,4,900,"Real Object"
"8210",75,48,"Observed",12,3,NA,"Real Object"
"8211",75,49,"Observed",15,4,633,"Real Object"
"8212",75,50,"Observed",12,3,566,"Real Object"
"8213",75,51,"Observed",9,3,800,"Real Object"
"8214",75,52,"Observed",15,4,600,"Real Object"
"8215",75,53,"Observed",7,2,NA,"Real Object"
"8216",75,54,"Observed",19,5,NA,"Real Object"
"8217",75,55,"Observed",8,2,600,"Real Object"
"8218",75,56,"Observed",17,5,1034,"Real Object"
"8219",75,57,"Observed",12,3,500,"Real Object"
"8220",75,58,"Observed",17,5,633,"Real Object"
"8221",75,59,"Observed",8,2,1167,"Real Object"
"8222",75,60,"Observed",16,4,NA,"Real Object"
"8223",75,61,"Observed",18,5,667,"Real Object"
"8224",75,62,"Observed",22,6,967,"Real Object"
"8225",77,1,"Observed",4,1,NA,"Real Object"
"8226",77,2,"Observed",3,1,600,"Real Object"
"8227",77,3,"Observed",2,1,633,"Real Object"
"8228",77,4,"Observed",1,1,366,"Real Object"
"8229",77,5,"Observed",6,2,566,"Real Object"
"8230",77,6,"Observed",10,3,733,"Real Object"
"8231",77,7,"Observed",7,2,633,"Real Object"
"8232",77,8,"Observed",2,1,533,"Real Object"
"8233",77,9,"Observed",15,4,666,"Real Object"
"8234",77,10,"Observed",12,3,500,"Real Object"
"8235",77,11,"Observed",8,2,400,"Real Object"
"8236",77,12,"Observed",14,4,966,"Real Object"
"8237",77,13,"Observed",13,4,600,"Real Object"
"8238",77,14,"Observed",9,3,NA,"Real Object"
"8239",77,15,"Observed",9,3,700,"Real Object"
"8240",77,16,"Observed",15,4,534,"Real Object"
"8241",77,17,"Observed",20,5,766,"Real Object"
"8242",77,18,"Observed",19,5,734,"Real Object"
"8243",77,19,"Observed",18,5,633,"Real Object"
"8244",77,20,"Observed",23,6,NA,"Real Object"
"8245",77,21,"Observed",23,6,734,"Real Object"
"8246",77,22,"Observed",12,3,867,"Real Object"
"8247",77,23,"Observed",10,3,600,"Real Object"
"8248",77,24,"Observed",21,6,1100,"Real Object"
"8249",77,25,"Observed",17,5,734,"Real Object"
"8250",77,26,"Observed",21,6,700,"Real Object"
"8251",77,27,"Observed",18,5,700,"Real Object"
"8252",77,28,"Observed",22,6,1167,"Real Object"
"8253",77,29,"Observed",13,4,700,"Real Object"
"8254",77,30,"Observed",22,6,800,"Real Object"
"8255",77,31,"Observed",11,3,733,"Real Object"
"8256",77,32,"Observed",18,5,700,"Real Object"
"8257",77,33,"Observed",21,6,900,"Real Object"
"8258",77,34,"Observed",10,3,633,"Real Object"
"8259",77,35,"Observed",1,1,633,"Real Object"
"8260",77,36,"Observed",5,2,733,"Real Object"
"8261",77,37,"Observed",12,3,667,"Real Object"
"8262",77,38,"Observed",5,2,666,"Real Object"
"8263",77,39,"Observed",8,2,567,"Real Object"
"8264",77,40,"Observed",16,4,NA,"Real Object"
"8265",77,41,"Observed",1,1,800,"Real Object"
"8266",77,42,"Observed",16,4,866,"Real Object"
"8267",77,43,"Observed",3,1,467,"Real Object"
"8268",77,44,"Observed",8,2,467,"Real Object"
"8269",77,45,"Observed",23,6,1134,"Real Object"
"8270",77,46,"Observed",14,4,733,"Real Object"
"8271",77,47,"Observed",6,2,467,"Real Object"
